CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,BalanceSalaryRatio,AgeTenureRatio
0.9464319904153525,1,-0.3739577120123647,5,0.9675743614357466,1,0,0,-0.27093228051997187,0,True,False,1.3271392157176038,-0.06232628533539412
0.3773593263107555,0,-1.1367864376227783,9,1.215543865966245,2,0,0,0.45914926395666855,0,True,False,0.8330497064228668,-0.11367864376227783
-0.9884150675402774,1,-0.5646648934149681,1,-0.3269722412061958,2,0,0,1.3686515616931476,0,False,True,-0.13804151125228023,-0.28233244670748403
0.3463189991777775,1,1.6284676927149706,8,0.03560054743720522,1,1,1,-0.012031099781775616,0,False,True,0.036034077013296376,0.18094085474610785
-0.4917698334126291,1,-1.23214002832408,4,0.5237736209156963,1,1,1,-0.1260627762252652,0,True,False,0.5993263665477003,-0.24642800566481599
1.0395529718142866,0,-0.27860412131106305,6,1.496059620393335,2,1,1,-1.2577791147705282,0,True,False,-5.803649460605484,-0.03980058875872329
-0.7193988990544679,0,-0.4693113027136664,1,0.4030361211700456,1,1,0,0.17982435403694502,0,True,False,0.34160688393233907,-0.2346556513568332
0.8740045604384039,1,0.38887101359804876,10,0.748371754269159,2,1,1,1.6794825587635858,0,True,False,0.27929711720702,0.035351910327095344
0.10834315782494601,0,-0.3739577120123647,5,1.1898468010272087,2,0,1,0.23590979377262114,0,True,False,0.9627294864257003,-0.06232628533539412
0.25319801777884343,0,-1.7089079818305883,8,0.35079127235539426,1,1,0,-1.4239372771449408,0,False,False,-0.8274603137469827,-0.18987866464784314
0.9050448875713819,1,1.8191748741175742,2,0.9177050506915502,4,1,0,-1.2470761847980885,1,True,False,-3.7142594355724814,0.6063916247058581
1.6810530658958325,1,-0.9460792562201749,6,-1.2258476714090278,1,1,0,-1.150045386625037,0,False,False,8.169845797874594,-0.13515417946002498
0.0669560549809753,0,-0.18325053060976135,0,1.396302407458702,1,0,1,-0.971813693237685,0,False,True,49.53832437974995,-0.18325053060976135
-0.4814230577016364,0,-1.3274936190253817,5,1.3029230222109995,2,1,1,-0.7244854141803299,0,True,False,4.729052795280279,-0.22124893650423028
-1.3608989931360136,1,-0.27860412131106305,9,-1.2258476714090278,2,0,1,0.7907154272123808,0,False,False,-0.6845574974005297,-0.027860412131106304
0.8740045604384039,0,-1.7089079818305883,1,1.638488209226516,2,1,0,-1.3511643089326582,0,False,False,-4.66587340326982,-0.8544539909152942
0.13938348495792402,1,1.533114102013669,8,-1.2258476714090278,2,1,1,0.6794126066593463,0,False,False,-0.729926443655475,0.1703460113348521
0.2842383449118215,0,-0.6600184841162697,9,-1.2258476714090278,1,1,1,0.836765674605092,0,False,False,-0.6673946972972409,-0.06600184841162697
1.1016336260802426,1,-0.5646648934149681,5,0.012298092828129055,1,0,1,1.637163817045588,0,False,True,0.004663378417616315,-0.09411081556916134
-2.426616891368259,0,0.1981638321954454,10,0.732499307041558,2,1,0,-0.03110248637360859,0,True,False,0.7560131972059234,0.01801489383594958
0.1497302606689167,0,-0.4693113027136664,1,0.32310091589144596,2,0,0,1.240243007195046,0,False,False,0.1442258339178984,-0.2346556513568332
1.308569140300096,0,-0.6600184841162697,2,-1.2258476714090278,1,1,0,0.6324023125342576,1,False,False,-0.7509470318661425,-0.22000616137208992
-1.1125763760721894,0,-0.27860412131106305,3,-1.2258476714090278,2,0,0,-1.2880145876351567,0,False,False,4.256199942767738,-0.06965103032776576
-1.4954070773789185,0,-0.4693113027136664,4,0.22152238230962296,1,1,1,1.0284733219172884,0,False,False,0.10920645586812189,-0.09386226054273328
-1.6299151616218233,0,0.6749317857019538,4,-1.2258476714090278,2,1,0,-1.7072969569127634,0,False,False,1.7331442747324324,0.13498635714039076
0.01522217642601194,0,3.440185916039703,10,-1.2258476714090278,2,1,1,0.25362744665469866,0,False,True,-0.9778404857680797,0.31274417418542755
1.029206196103294,1,-1.6135543911292867,3,0.7243601000944535,1,1,0,0.4965100537758168,1,False,True,0.4840328992557276,-0.40338859778232167
0.8119239061724478,1,-0.8507256655188732,9,-1.2258476714090278,2,1,0,0.9003869856034099,0,False,False,-0.6450516030132659,-0.08507256655188732
-0.0468584778399441,0,0.6749317857019538,4,-1.2258476714090278,3,1,0,-0.11892024415998563,1,False,False,-1.3913015970277451,0.13498635714039076
-0.1606730106608635,0,-1.0414328469214764,3,0.0823437706045412,2,1,1,0.9859758212713994,0,True,False,0.04146262493358335,-0.2603582117303691
-0.036511702128951426,0,0.48422460429935044,5,-1.2258476714090278,3,1,1,1.2887854461777652,1,False,True,-0.5355887217197111,0.08070410071655841
1.629319187340869,1,0.5795781950006521,7,0.6753929553061733,2,1,0,0.8180172017575125,0,False,False,0.37149976064762086,0.07244727437508151
-1.3091651145810503,0,-0.27860412131106305,10,-1.2258476714090278,2,1,0,0.16561858374988617,0,False,False,-1.0516713515885958,-0.025327647391914822
1.2257949346121548,1,-0.9460792562201749,8,-1.2258476714090278,2,1,1,1.2554922914181668,0,False,False,-0.5434945071961483,-0.1051199173577972
0.8222706818834405,1,0.2935174228967471,4,-1.2258476714090278,2,0,1,-0.24532002128941735,0,False,True,-1.6243278024990992,0.058703484579349416
-1.4022860959799843,1,-0.3739577120123647,10,1.5993141087452802,1,0,1,0.3684301513922223,0,False,True,1.1687217700648875,-0.0339961556374877
1.2671820374561256,1,0.1981638321954454,9,0.4221788999539574,1,0,1,-0.6172224062856171,0,False,True,1.102935247220804,0.01981638321954454
1.691399841606825,1,-0.9460792562201749,8,0.3301666270892652,2,1,1,1.6899655178763158,0,True,False,0.1227400964418036,-0.1051199173577972
0.615335167663587,1,-1.6135543911292867,8,-1.2258476714090278,2,0,0,-0.007741581072431441,0,False,True,-1.2354117113301213,-0.1792838212365874
-2.4576572185012373,1,-0.4693113027136664,9,-1.2258476714090278,2,0,0,-1.626846397081583,0,False,False,1.9555790335817882,-0.04693113027136664
0.1497302606689167,0,0.10281024149414371,6,-1.2258476714090278,1,1,1,1.0739062597827504,0,False,False,-0.5910815233941383,0.014687177356306244
-0.2848343191927756,0,0.48422460429935044,6,-1.2258476714090278,2,0,0,1.1663183654619271,0,False,False,-0.5658668139240184,0.06917494347133578
0.9050448875713819,1,-0.7553720748175714,9,0.09917992788595736,1,1,0,-1.0106403758215394,0,False,False,-9.321092558139382,-0.07553720748175714
-1.2677780117370796,1,-0.27860412131106305,7,-1.2258476714090278,2,1,0,-0.6877989698109479,0,False,True,-3.9264690147457895,-0.03482551516388288
0.20146413922388007,0,2.4866500090266856,1,-1.2258476714090278,1,1,1,1.3487854977662366,1,False,True,-0.5219070334753193,1.2433250045133428
-0.29518109490376826,0,0.6749317857019538,4,0.4902272794282505,2,1,1,-1.2016781988241692,1,False,True,-2.4307400714920586,0.13498635714039076
-0.7090521233434752,1,-0.6600184841162697,1,0.19958127032437928,1,1,1,-1.5656310282294663,0,True,False,-0.3528471041433264,-0.33000924205813487
1.3913433459880375,0,-0.27860412131106305,2,0.37376757529982507,1,0,1,-1.0974845234549402,0,True,False,-3.834122197587496,-0.09286804043702102
-0.4710762819906437,1,-0.5646648934149681,5,1.1797059684586013,1,0,0,-0.49084714764726767,0,False,True,2.316997661914936,-0.09411081556916134
-1.7747700215757207,1,-0.3739577120123647,9,0.26201118652800254,1,1,0,-0.011135566242245735,1,True,False,0.26496168492210975,-0.03739577120123647
0.35666577488877016,1,-0.8507256655188732,3,0.22519563538186405,1,0,1,-0.6435210093764677,0,True,False,0.6317220405835557,-0.2126814163797183
-1.1643102546271529,1,0.0074566507928420294,7,0.505963175688639,2,1,0,-1.2669448570751147,0,True,False,-1.8953846170045063,0.0009320813491052537
-0.9159876375633287,1,0.2935174228967471,2,0.3806832727590162,1,0,0,-0.2311490290038934,0,False,False,0.49513272027973276,0.09783914096558237
0.25319801777884343,1,-0.27860412131106305,9,0.4760798299237842,1,0,1,-1.3406210099872649,0,False,True,-1.3976819279045174,-0.027860412131106304
0.7291497004845064,1,-1.0414328469214764,9,1.2499486194025073,2,0,1,0.021052865298588744,1,True,False,1.2241762027052163,-0.10414328469214765
-0.23310044063781224,0,-0.8507256655188732,9,0.8953608569192877,2,1,1,-0.45074219961698886,0,True,False,1.6301286140951123,-0.08507256655188732
0.18077058780189473,0,-0.18325053060976135,6,1.4645333357025436,1,1,0,0.27036505545351586,0,True,False,1.1528444752281937,-0.026178647229965907
-1.4954070773789185,0,0.1981638321954454,1,-1.2258476714090278,2,1,0,-1.1880850430341514,0,False,False,6.517518095186577,0.0990819160977227
-1.3091651145810503,0,-0.7553720748175714,8,0.5021732452641317,1,1,0,1.7325557018962958,1,True,False,0.183774202632225,-0.08393023053528571
0.5015206348426676,1,-0.4693113027136664,4,1.74195313351737,2,1,0,0.3607216073519582,0,True,False,1.28016864295064,-0.09386226054273328
1.8362547015607225,1,-0.4693113027136664,8,0.8485945547152395,2,0,0,-1.0773958803182044,0,False,False,-10.964337523216205,-0.05214570030151849
0.24285124206785078,1,0.0074566507928420294,6,0.7005053513151716,1,0,0,0.0007079082905388136,0,False,True,0.7000098085682276,0.0010652358275488613
0.05660927926998263,0,0.0074566507928420294,6,-1.2258476714090278,2,1,0,0.712594993484055,0,False,False,-0.7157837527687722,0.0010652358275488613
0.3463189991777775,0,0.8656389671045572,10,0.7997291820680158,1,1,1,1.7048023350012298,0,True,False,0.29567010192175547,0.07869445155495974
-0.26414076777079026,0,-1.0414328469214764,3,-1.2258476714090278,1,0,0,1.4529583063345444,0,False,False,-0.49974256319130517,-0.2603582117303691
-2.2610684799923764,1,0.2935174228967471,9,1.2199444292370911,1,1,0,0.17693308487932127,1,False,False,1.036545275946746,0.029351742289674708
-1.0504957218062334,0,1.247053329909764,1,-1.2258476714090278,1,0,1,-1.5902969780382497,1,False,False,2.0766626240963006,0.623526664954882
-0.26414076777079026,1,1.6284676927149706,0,1.1542940257856116,1,1,0,-0.9262452950562433,1,True,False,15.650445983965966,1.6284676927149706
1.8362547015607225,0,0.1981638321954454,7,-1.2258476714090278,2,1,0,1.2396363049582653,0,False,False,-0.5473422933425215,0.024770479024430674
1.2361417103231473,1,-1.4228472097266833,9,0.4061458610959018,1,1,0,1.1679515404140175,0,False,False,0.18734083927832604,-0.14228472097266834
1.1119804017912354,0,-0.4693113027136664,3,-1.2258476714090278,2,1,1,0.4196995334753119,0,False,False,-0.8634557119338131,-0.1173278256784166
1.4948111030979643,0,-0.5646648934149681,9,0.871498735669945,1,1,1,0.2581391967938526,0,True,False,0.6926886451759923,-0.056466489341496805
0.3773593263107555,1,-0.08789693990845966,9,0.7386090011977995,1,1,1,-1.1212664164647004,0,False,False,-6.090795974108811,-0.008789693990845966
0.36701255059976284,1,-1.3274936190253817,1,-1.2258476714090278,2,0,1,-1.4542572605533,0,False,False,2.6985758464617735,-0.6637468095126908
1.4327304488320083,1,0.0074566507928420294,7,0.7747916418163288,2,1,1,0.42291510749725103,0,True,False,0.5445100960232975,0.0009320813491052537
-0.6366246933665265,0,1.0563461485071606,5,1.096401063548959,2,1,1,-1.1328761828271687,0,True,False,-8.251298616660605,0.1760576914178601
-1.9610119843735887,0,-0.4693113027136664,5,-0.20549893689426124,1,0,1,1.177131715589241,0,True,False,-0.09438975851704173,-0.07821855045227773
-0.13997945923887817,1,0.10281024149414371,2,0.9131799567851122,1,0,1,-0.12041708934605813,0,False,False,1.0381965653541312,0.0342700804980479
-0.6883585719214899,0,0.8656389671045572,2,2.190269672220738,1,1,0,-0.4334902241754669,1,False,True,3.866252209033613,0.2885463223681857
-0.7400924504764532,0,-0.3739577120123647,1,0.8495084204606,2,0,1,-1.5910833086529592,1,False,True,-1.437205903168836,-0.18697885600618236
1.09128685036925,1,0.48422460429935044,10,0.9771119336280757,1,1,0,1.5555097644712839,0,True,False,0.3823549990740235,0.044020418572668224
0.12903670924693136,1,-0.4693113027136664,7,-1.2258476714090278,2,1,1,1.3969801567336042,0,False,False,-0.5114133581645942,-0.0586639128392083
0.32562544775579216,0,0.38887101359804876,5,0.7911949068883061,1,1,1,1.6211433306384249,0,False,False,0.3018510653881704,0.0648118355996748
1.474117551675979,1,1.247053329909764,2,-1.2258476714090278,1,1,0,1.0265349700017272,1,False,True,-0.6048983558413419,0.41568444330325466
0.4187464291547262,0,-0.7553720748175714,5,-0.5700896988101691,1,1,0,0.4542633025209964,1,False,False,-0.39201271036813384,-0.12589534580292858
-1.7126893673097645,0,-1.7089079818305883,5,0.5877354081810798,1,1,1,-0.7990026730596075,0,False,True,2.924095644094699,-0.28481799697176474
-0.1606730106608635,0,-0.9460792562201749,8,0.9906524365212337,2,1,0,0.7126928935583765,0,False,True,0.5784180224295814,-0.1051199173577972
-0.005471374995973408,1,-0.18325053060976135,5,0.4885269634527102,1,0,0,-1.314525162645364,0,False,False,-1.5532206051302107,-0.03054175510162689
0.8740045604384039,1,0.48422460429935044,9,0.7083299461159868,1,1,0,-0.4391400844148583,0,False,False,1.262935585933237,0.048422460429935046
-2.426616891368259,1,-0.6600184841162697,0,-1.2258476714090278,2,0,1,-1.7251865870124325,0,False,False,1.6903893333978777,-0.6600184841162697
1.0705932989472646,0,-0.6600184841162697,7,-1.2258476714090278,2,1,0,-0.18379286765353792,0,False,True,-1.5018830672122603,-0.08250231051453372
-1.1953505817601309,0,0.8656389671045572,9,-1.2258476714090278,1,1,0,0.8660165822462607,1,False,False,-0.6569328928113732,0.08656389671045572
0.6774158219295431,1,0.2935174228967471,8,-1.2258476714090278,2,1,0,1.4034693840400465,0,False,True,-0.5100325718934154,0.032613046988527454
-1.1539634789161601,1,-0.18325053060976135,2,0.8193651149905585,1,1,0,-0.025110062819096102,0,False,False,0.8404693532481445,-0.06108351020325378
-0.3779553005917097,0,0.38887101359804876,6,-1.2258476714090278,2,1,1,0.1556539907500374,0,False,False,-1.0607393572996997,0.055553001942578395
0.5739480648196164,1,1.7238212834162723,7,-1.2258476714090278,1,1,0,-1.4284904131059215,1,False,True,2.8608520375600612,0.21547766042703403
1.1119804017912354,0,-0.5646648934149681,7,-1.2258476714090278,2,0,0,-0.2972435775813829,0,False,False,-1.7443421821605443,-0.07058311167687101
-0.6676650204995045,0,-1.0414328469214764,2,-1.2258476714090278,2,1,1,-0.13951003829884273,0,False,True,-1.4245926460148028,-0.3471442823071588
-0.0468584778399441,0,3.2494787346370995,6,0.3329369128501487,1,0,1,0.08050099000269748,0,False,False,0.3081319831547008,0.46421124780529993
-0.20206011350483422,0,-0.5646648934149681,4,0.7494406021568844,1,0,0,0.2190549831086304,0,True,False,0.6147717802242079,-0.11293297868299361
0.6877625976405357,0,-1.6135543911292867,6,0.3938559535045762,1,0,1,-0.2676285442641413,0,False,True,0.5377816822596463,-0.23050777016132667
0.3463189991777775,1,-0.8507256655188732,2,-1.2258476714090278,2,1,0,-0.28894293806498306,0,False,False,-1.7239793218185593,-0.2835752218396244
1.5465449816529278,0,0.9609925578058589,7,0.5051980415132002,1,0,0,-0.9210106841551816,0,False,False,6.395776898558119,0.12012406972573236
0.7291497004845064,0,-0.27860412131106305,2,-1.2258476714090278,2,1,1,0.11976778819597916,0,False,True,-1.0947338227901255,-0.09286804043702102
0.33597222346678485,1,-0.9460792562201749,0,0.917023097210928,1,1,0,-0.7739444273935077,1,False,True,4.056626813651888,-0.9460792562201749
0.09799638211395333,1,-0.7553720748175714,9,0.7805820759647206,2,1,1,0.6918073125164625,0,True,False,0.46138946804979303,-0.07553720748175714
0.553254513397631,0,-1.4228472097266833,7,0.5857640737952617,1,1,0,1.0853038803358548,1,True,False,0.2809010616241312,-0.17785590121583542
-0.367608524880717,0,0.1981638321954454,9,0.5213192294698087,1,1,0,1.6764686971505505,0,False,True,0.19477875083120566,0.01981638321954454
0.17042381209090204,0,0.0074566507928420294,2,-1.2258476714090278,2,1,0,-1.0323675845006035,1,False,True,37.8726954860092,0.0024855502642806763
0.32562544775579216,1,-1.4228472097266833,9,-0.29740030216586505,2,0,0,-0.8165168746327044,0,True,False,-1.6208591475130512,-0.14228472097266834
-1.7230361430207572,0,-0.9460792562201749,4,0.8595098171824055,1,1,0,1.1116379569882713,0,False,False,0.4070346502050396,-0.18921585124403498
-0.23310044063781224,1,-1.1367864376227783,5,0.3099739124060452,2,1,0,0.9721619990616414,0,True,False,0.15717467051567338,-0.18946440627046304
-1.764423245864728,1,0.48422460429935044,10,0.8514029849951331,1,1,0,-1.645304473616344,1,True,False,-1.3193818109206568,0.044020418572668224
-0.750439226187446,1,-0.8507256655188732,4,1.4901396872056145,1,1,0,0.21035248378449195,0,False,False,1.2311617542571507,-0.17014513310377463
-1.4333264231129623,1,0.10281024149414371,5,-1.2258476714090278,2,1,1,0.8062860601696863,0,False,False,-0.67865644232114,0.01713504024902395
-1.7230361430207572,0,-0.3739577120123647,7,0.9196726988423377,1,1,1,-1.265991244273021,0,False,True,-3.457529970040515,-0.04674471400154559
-1.4540199745349478,0,-0.8507256655188732,0,-1.2258476714090278,2,1,1,0.5297251319219686,0,False,False,-0.8013515930596338,-0.8507256655188732
-0.46072950627965104,1,-0.27860412131106305,5,1.8269876840117074,2,0,0,1.3782808947581977,0,True,False,0.7681967626441616,-0.04643402021851051
-0.5538504876785851,0,0.10281024149414371,8,0.40880716251675603,1,0,1,-0.09244201269120604,0,False,True,0.4504474295124688,0.011423360166015967
1.0705932989472646,0,1.533114102013669,3,1.3642743139905127,1,1,0,-1.5999513512644048,1,True,False,-2.2739748999902876,0.38327852550341723
2.063883767202561,0,0.5795781950006521,2,0.7344474021195758,1,1,1,-1.4016880506628344,0,False,True,-1.8284024155253007,0.19319273166688403
-1.4540199745349478,1,2.4866500090266856,2,-1.2258476714090278,2,1,1,-0.9045519949286761,0,False,False,-12.84309368742708,0.8288833363422285
1.3189159160110888,0,0.5795781950006521,1,1.3729547564027318,2,1,0,1.2944551298780314,0,True,False,0.5983794315802181,0.28978909750032605
-0.15032623494987085,1,0.2935174228967471,2,-1.2258476714090278,2,1,1,-0.7758878221192913,0,False,False,-5.469795006238023,0.09783914096558237
1.5879320844968983,0,1.0563461485071606,4,-1.2258476714090278,1,1,1,-1.5918477291267017,1,False,False,2.0712213819217014,0.2112692297014321
-1.412632871690977,1,-0.6600184841162697,8,-1.2258476714090278,2,1,0,-0.07360868151988115,0,False,False,-1.323250387773723,-0.07333538712402997
0.8222706818834405,0,0.0074566507928420294,1,0.36100711179331557,1,1,0,1.649443407717623,0,False,False,0.13625771765561395,0.0037283253964210147
-1.2988183388700576,0,-0.18325053060976135,0,-1.2258476714090278,1,0,1,0.5465620319151687,0,False,True,-0.79262754814368,-0.18325053060976135
-0.3572617491697243,1,-0.8507256655188732,5,-1.2258476714090278,2,0,1,1.6696617728000853,0,False,True,-0.45917714517194913,-0.1417876109198122
0.3773593263107555,0,-0.4693113027136664,7,0.5593828115803672,2,1,0,0.8429234675569041,0,True,False,0.3035301364532084,-0.0586639128392083
